personal,seating,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
# --- PHOTOS --- photo,file,caption,,,,,,,,,,,,,
photo,M046_1.jpg,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
# --- CHAMPIONS --- champion,field,value,,,,,,,,,,,,,
champion,team,,,,,,,,,,,,,,
champion,side,,,,,,,,,,,,,,
champion,title,,,,,,,,,,,,,,
champion,season,,,,,,,,,,,,,,
champion,note,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
# --- PENALTIES ----------------------------- pen,order,side,player,result,,,,,,,,,,,
pen,1,home,Manuel Locatelli,missed,,,,,,,,,,,
pen,2,away,Dani Olmo,missed,,,,,,,,,,,
pen,3,home,Andrea Belotti,scored,,,,,,,,,,,
pen,4,away,Gerard Moreno,scored,,,,,,,,,,,
pen,5,home,Leonardo Bonucci,scored,,,,,,,,,,,
pen,6,away,Thiago,scored,,,,,,,,,,,
pen,7,home,Federico Bernardeschi,scored,,,,,,,,,,,
pen,8,away,Álvaro Morata,missed,,,,,,,,,,,
pen,9,home,Jorginho,scored,,,,,,,,,,,
